0.8581,0.8592,0.8628,0.8676,0.8728,0.8778,0.8824,0.8859,0.8873,0.8863,0.8835,0.8799,0.8768,0.8738,0.8703,0.8672
0.8634,0.8623,0.8659,0.8731,0.8809,0.8868,0.8899,0.8911,0.8907,0.8895,0.8869,0.8836,0.8808,0.8791,0.8779,0.8768
0.8699,0.8685,0.8714,0.8781,0.8855,0.8906,0.8928,0.8930,0.8921,0.8910,0.8892,0.8870,0.8851,0.8842,0.8837,0.8831
0.8741,0.8730,0.8753,0.8814,0.8881,0.8923,0.8931,0.8918,0.8899,0.8894,0.8901,0.8912,0.8916,0.8908,0.8894,0.8879
0.8774,0.8767,0.8783,0.8837,0.8897,0.8930,0.8921,0.8891,0.8860,0.8860,0.8899,0.8948,0.8976,0.8970,0.8945,0.8920
0.8816,0.8809,0.8817,0.8861,0.8911,0.8932,0.8909,0.8865,0.8827,0.8831,0.8891,0.8963,0.9008,0.9008,0.8983,0.8958
0.8865,0.8852,0.8850,0.8874,0.8901,0.8906,0.8880,0.8845,0.8818,0.8825,0.8878,0.8945,0.8993,0.9010,0.9009,0.9002
0.8906,0.8884,0.8873,0.8872,0.8868,0.8853,0.8837,0.8830,0.8830,0.8839,0.8871,0.8914,0.8955,0.8994,0.9029,0.9052
0.8934,0.8906,0.8891,0.8872,0.8847,0.8820,0.8815,0.8835,0.8858,0.8869,0.8880,0.8899,0.8931,0.8986,0.9049,0.9093
0.8944,0.8919,0.8905,0.8885,0.8858,0.8832,0.8830,0.8854,0.8879,0.8889,0.8897,0.8913,0.8942,0.8996,0.9058,0.9102
0.8955,0.8942,0.8934,0.8912,0.8882,0.8857,0.8853,0.8866,0.8880,0.8889,0.8905,0.8930,0.8961,0.9001,0.9044,0.9072
0.8960,0.8962,0.8959,0.8935,0.8903,0.8881,0.8875,0.8875,0.8877,0.8884,0.8910,0.8944,0.8976,0.9001,0.9018,0.9026
0.8945,0.8955,0.8958,0.8938,0.8910,0.8895,0.8892,0.8889,0.8885,0.8891,0.8918,0.8954,0.8983,0.8995,0.8997,0.8993
0.8908,0.8930,0.8942,0.8937,0.8926,0.8923,0.8925,0.8920,0.8913,0.8915,0.8934,0.8958,0.8977,0.8984,0.8981,0.8974
0.8869,0.8910,0.8933,0.8949,0.8964,0.8977,0.8978,0.8965,0.8948,0.8946,0.8952,0.8960,0.8968,0.8971,0.8965,0.8956
0.8843,0.8901,0.8932,0.8966,0.8999,0.9024,0.9025,0.9004,0.8980,0.8974,0.8970,0.8966,0.8965,0.8964,0.8958,0.8948
