0.7906,0.7970,0.8001,0.8024,0.8050,0.8072,0.8083,0.8082,0.8099,0.8143,0.8217,0.8303,0.8369,0.8384,0.8339,0.8277
0.7771,0.7882,0.7938,0.7982,0.8042,0.8091,0.8109,0.8092,0.8087,0.8123,0.8224,0.8354,0.8450,0.8470,0.8411,0.8329
0.7636,0.7775,0.7852,0.7915,0.7994,0.8061,0.8091,0.8084,0.8085,0.8126,0.8236,0.8376,0.8481,0.8507,0.8456,0.8381
0.7434,0.7606,0.7709,0.7793,0.7887,0.7968,0.8019,0.8047,0.8082,0.8141,0.8253,0.8391,0.8497,0.8532,0.8510,0.8469
0.7120,0.7368,0.7517,0.7633,0.7748,0.7847,0.7924,0.7997,0.8073,0.8153,0.8266,0.8401,0.8508,0.8553,0.8563,0.8559
0.6474,0.7058,0.7301,0.7471,0.7622,0.7749,0.7853,0.7957,0.8058,0.8150,0.8267,0.8406,0.8516,0.8570,0.8597,0.8612
0.6416,0.6898,0.7246,0.7441,0.7602,0.7738,0.7856,0.7969,0.8074,0.8167,0.8274,0.8391,0.8488,0.8548,0.8588,0.8614
0.6436,0.7095,0.7400,0.7559,0.7684,0.7798,0.7915,0.8028,0.8130,0.8221,0.8297,0.8360,0.8419,0.8482,0.8543,0.8590
0.6494,0.7312,0.7570,0.7694,0.7783,0.7873,0.7982,0.8090,0.8186,0.8273,0.8323,0.8338,0.8361,0.8424,0.8502,0.8567
0.6928,0.7406,0.7634,0.7751,0.7841,0.7929,0.8030,0.8127,0.8214,0.8294,0.8339,0.8348,0.8365,0.8424,0.8499,0.8562
0.7066,0.7381,0.7574,0.7732,0.7888,0.8019,0.8110,0.8170,0.8221,0.8283,0.8338,0.8371,0.8405,0.8456,0.8507,0.8546
0.7210,0.7361,0.7505,0.7714,0.7946,0.8120,0.8201,0.8221,0.8230,0.8270,0.8336,0.8396,0.8448,0.8490,0.8511,0.8521
0.7410,0.7475,0.7570,0.7777,0.8024,0.8205,0.8275,0.8274,0.8261,0.8286,0.8351,0.8417,0.8471,0.8502,0.8505,0.8496
0.7619,0.7699,0.7781,0.7928,0.8112,0.8254,0.8312,0.8309,0.8297,0.8318,0.8375,0.8432,0.8477,0.8499,0.8496,0.8486
0.7784,0.7906,0.7993,0.8081,0.8188,0.8278,0.8324,0.8323,0.8317,0.8338,0.8388,0.8443,0.8483,0.8497,0.8495,0.8488
0.7901,0.8050,0.8139,0.8192,0.8245,0.8294,0.8329,0.8331,0.8329,0.8348,0.8394,0.8446,0.8483,0.8491,0.8489,0.8487
