0.8514,0.8536,0.8586,0.8628,0.8671,0.8728,0.8797,0.8851,0.8868,0.8849,0.8809,0.8759,0.8717,0.8690,0.8666,0.8635
0.8402,0.8429,0.8481,0.8527,0.8573,0.8634,0.8712,0.8779,0.8806,0.8790,0.8760,0.8724,0.8688,0.8644,0.8584,0.8521
0.8292,0.8321,0.8376,0.8424,0.8474,0.8540,0.8626,0.8702,0.8735,0.8720,0.8693,0.8660,0.8624,0.8566,0.8481,0.8395
0.8201,0.8239,0.8296,0.8336,0.8377,0.8442,0.8538,0.8629,0.8671,0.8655,0.8620,0.8575,0.8529,0.8468,0.8388,0.8307
0.8115,0.8175,0.8232,0.8252,0.8270,0.8328,0.8443,0.8559,0.8619,0.8603,0.8553,0.8490,0.8427,0.8369,0.8310,0.8250
0.8017,0.8098,0.8156,0.8156,0.8152,0.8204,0.8340,0.8482,0.8559,0.8543,0.8479,0.8395,0.8314,0.8258,0.8216,0.8175
0.7886,0.7969,0.8031,0.8035,0.8035,0.8095,0.8240,0.8388,0.8469,0.8450,0.8376,0.8277,0.8181,0.8115,0.8070,0.8029
0.7742,0.7780,0.7853,0.7918,0.7989,0.8082,0.8199,0.8300,0.8345,0.8317,0.8234,0.8120,0.8006,0.7931,0.7890,0.7854
0.7590,0.7549,0.7641,0.7804,0.7970,0.8101,0.8181,0.8216,0.8208,0.8169,0.8077,0.7948,0.7815,0.7736,0.7711,0.7690
0.7433,0.7323,0.7436,0.7677,0.7902,0.8056,0.8119,0.8118,0.8079,0.8033,0.7936,0.7798,0.7658,0.7585,0.7582,0.7582
0.7190,0.7020,0.7171,0.7457,0.7705,0.7871,0.7957,0.7989,0.7976,0.7935,0.7830,0.7680,0.7537,0.7489,0.7523,0.7553
0.6493,0.6442,0.6479,0.7049,0.7360,0.7557,0.7711,0.7836,0.7891,0.7862,0.7740,0.7565,0.7419,0.7417,0.7511,0.7583
0.6389,0.6340,0.6367,0.6434,0.6783,0.7141,0.7425,0.7673,0.7800,0.7783,0.7648,0.7454,0.7312,0.7371,0.7524,0.7633
0.6358,0.6305,0.6323,0.6373,0.6438,0.6682,0.7197,0.7515,0.7671,0.7662,0.7530,0.7345,0.7235,0.7343,0.7525,0.7650
0.6403,0.6351,0.6358,0.6372,0.6396,0.6442,0.6923,0.7323,0.7493,0.7493,0.7390,0.7258,0.7214,0.7314,0.7444,0.7534
0.6471,0.6421,0.6419,0.6396,0.6375,0.6396,0.6484,0.7119,0.7306,0.7316,0.7260,0.7204,0.7225,0.7289,0.7324,0.7346
