0.8448,0.8423,0.8401,0.8383,0.8374,0.8367,0.8356,0.8346,0.8348,0.8387,0.8439,0.8471,0.8461,0.8429,0.8406,0.8420
0.8462,0.8440,0.8376,0.8303,0.8269,0.8301,0.8363,0.8411,0.8420,0.8438,0.8466,0.8486,0.8464,0.8405,0.8359,0.8377
0.8409,0.8392,0.8308,0.8209,0.8166,0.8230,0.8337,0.8418,0.8432,0.8442,0.8460,0.8478,0.8452,0.8382,0.8326,0.8346
0.8301,0.8291,0.8226,0.8153,0.8133,0.8201,0.8302,0.8376,0.8391,0.8400,0.8417,0.8437,0.8422,0.8371,0.8330,0.8353
0.8176,0.8176,0.8151,0.8131,0.8147,0.8207,0.8277,0.8329,0.8341,0.8344,0.8357,0.8378,0.8383,0.8368,0.8360,0.8384
0.8032,0.8045,0.8061,0.8092,0.8142,0.8200,0.8247,0.8280,0.8291,0.8290,0.8299,0.8322,0.8346,0.8364,0.8381,0.8407
0.7875,0.7900,0.7938,0.7994,0.8068,0.8141,0.8198,0.8237,0.8252,0.8249,0.8258,0.8284,0.8318,0.8348,0.8375,0.8403
0.7734,0.7770,0.7822,0.7894,0.7986,0.8082,0.8162,0.8217,0.8234,0.8218,0.8212,0.8233,0.8282,0.8337,0.8383,0.8413
0.7645,0.7689,0.7750,0.7831,0.7935,0.8049,0.8149,0.8218,0.8236,0.8204,0.8176,0.8188,0.8252,0.8334,0.8399,0.8430
0.7592,0.7644,0.7712,0.7799,0.7908,0.8031,0.8141,0.8217,0.8237,0.8195,0.8153,0.8156,0.8225,0.8316,0.8389,0.8417
0.7444,0.7515,0.7624,0.7749,0.7877,0.7999,0.8101,0.8172,0.8194,0.8162,0.8127,0.8129,0.8189,0.8273,0.8339,0.8359
0.7117,0.7241,0.7462,0.7673,0.7835,0.7949,0.8032,0.8088,0.8113,0.8102,0.8089,0.8093,0.8141,0.8213,0.8271,0.8277
0.6478,0.6841,0.7292,0.7600,0.7794,0.7899,0.7963,0.8005,0.8034,0.8042,0.8045,0.8047,0.8079,0.8139,0.8185,0.8176
0.6437,0.6490,0.7213,0.7557,0.7760,0.7864,0.7923,0.7961,0.7991,0.8002,0.8002,0.7992,0.8005,0.8045,0.8075,0.8052
0.6403,0.6460,0.7139,0.7516,0.7727,0.7827,0.7877,0.7909,0.7942,0.7963,0.7969,0.7952,0.7930,0.7918,0.7904,0.7864
0.6372,0.6434,0.7067,0.7480,0.7700,0.7794,0.7834,0.7858,0.7893,0.7929,0.7948,0.7930,0.7871,0.7793,0.7718,0.7658
