0.8650,0.8640,0.8599,0.8543,0.8494,0.8489,0.8505,0.8506,0.8485,0.8459,0.8437,0.8443,0.8467,0.8493,0.8508,0.8512
0.8579,0.8582,0.8570,0.8539,0.8494,0.8480,0.8484,0.8479,0.8442,0.8381,0.8326,0.8322,0.8350,0.8381,0.8396,0.8397
0.8516,0.8528,0.8536,0.8524,0.8489,0.8479,0.8483,0.8478,0.8434,0.8353,0.8272,0.8252,0.8270,0.8293,0.8297,0.8290
0.8468,0.8487,0.8508,0.8513,0.8489,0.8473,0.8465,0.8456,0.8427,0.8370,0.8304,0.8268,0.8250,0.8235,0.8212,0.8194
0.8418,0.8448,0.8492,0.8520,0.8507,0.8467,0.8423,0.8398,0.8400,0.8400,0.8377,0.8327,0.8258,0.8181,0.8114,0.8090
0.8366,0.8406,0.8472,0.8522,0.8520,0.8464,0.8392,0.8354,0.8384,0.8429,0.8435,0.8372,0.8258,0.8123,0.8008,0.7973
0.8320,0.8362,0.8433,0.8492,0.8504,0.8458,0.8394,0.8362,0.8397,0.8445,0.8445,0.8367,0.8229,0.8063,0.7914,0.7853
0.8326,0.8347,0.8380,0.8413,0.8432,0.8413,0.8380,0.8365,0.8402,0.8449,0.8444,0.8355,0.8215,0.8050,0.7892,0.7782
0.8352,0.8346,0.8323,0.8312,0.8332,0.8340,0.8339,0.8338,0.8378,0.8427,0.8421,0.8327,0.8194,0.8044,0.7890,0.7730
0.8340,0.8320,0.8264,0.8222,0.8236,0.8254,0.8263,0.8266,0.8305,0.8359,0.8355,0.8259,0.8131,0.7989,0.7836,0.7646
0.8274,0.8260,0.8218,0.8185,0.8189,0.8178,0.8155,0.8138,0.8177,0.8238,0.8241,0.8144,0.8004,0.7843,0.7672,0.7458
0.8186,0.8192,0.8187,0.8181,0.8171,0.8106,0.8015,0.7957,0.7997,0.8072,0.8090,0.7995,0.7829,0.7621,0.7405,0.7134
0.8095,0.8118,0.8144,0.8158,0.8131,0.8009,0.7841,0.7727,0.7769,0.7869,0.7910,0.7821,0.7630,0.7363,0.7067,0.6486
0.8010,0.8032,0.8052,0.8054,0.8007,0.7850,0.7628,0.7462,0.7505,0.7638,0.7709,0.7636,0.7449,0.7174,0.6826,0.6448
0.7898,0.7903,0.7882,0.7840,0.7768,0.7607,0.7387,0.7190,0.7217,0.7374,0.7468,0.7416,0.7289,0.7118,0.6924,0.6484
0.7789,0.7769,0.7689,0.7579,0.7468,0.7327,0.7149,0.6933,0.6913,0.7103,0.7218,0.7191,0.7167,0.7148,0.7094,0.6915
