0.8446,0.8474,0.8497,0.8504,0.8499,0.8498,0.8522,0.8581,0.8646,0.8683,0.8694,0.8701,0.8705,0.8703,0.8681,0.8657
0.8448,0.8525,0.8568,0.8563,0.8538,0.8521,0.8533,0.8563,0.8597,0.8620,0.8628,0.8629,0.8628,0.8626,0.8607,0.8584
0.8440,0.8538,0.8587,0.8572,0.8532,0.8499,0.8501,0.8513,0.8529,0.8545,0.8553,0.8554,0.8554,0.8556,0.8540,0.8520
0.8435,0.8518,0.8554,0.8534,0.8491,0.8454,0.8447,0.8452,0.8465,0.8482,0.8487,0.8479,0.8474,0.8480,0.8476,0.8466
0.8443,0.8497,0.8514,0.8491,0.8454,0.8419,0.8404,0.8400,0.8410,0.8427,0.8422,0.8390,0.8367,0.8380,0.8396,0.8407
0.8447,0.8476,0.8474,0.8447,0.8413,0.8379,0.8352,0.8340,0.8345,0.8364,0.8349,0.8295,0.8256,0.8278,0.8314,0.8346
0.8438,0.8458,0.8446,0.8409,0.8365,0.8320,0.8281,0.8259,0.8259,0.8279,0.8267,0.8215,0.8181,0.8212,0.8257,0.8297
0.8438,0.8444,0.8421,0.8379,0.8330,0.8279,0.8230,0.8198,0.8194,0.8214,0.8218,0.8199,0.8196,0.8234,0.8274,0.8306
0.8443,0.8436,0.8403,0.8358,0.8311,0.8260,0.8206,0.8169,0.8162,0.8180,0.8201,0.8220,0.8248,0.8288,0.8318,0.8338
0.8423,0.8408,0.8373,0.8330,0.8288,0.8241,0.8189,0.8152,0.8143,0.8158,0.8185,0.8219,0.8257,0.8295,0.8318,0.8330
0.8346,0.8312,0.8268,0.8237,0.8213,0.8184,0.8141,0.8116,0.8115,0.8131,0.8146,0.8159,0.8181,0.8214,0.8240,0.8259
0.8223,0.8140,0.8076,0.8067,0.8086,0.8094,0.8069,0.8067,0.8085,0.8106,0.8098,0.8072,0.8059,0.8084,0.8124,0.8162
0.8077,0.7940,0.7853,0.7879,0.7951,0.8004,0.8003,0.8026,0.8063,0.8086,0.8057,0.7992,0.7940,0.7953,0.8005,0.8061
0.7933,0.7777,0.7692,0.7751,0.7862,0.7947,0.7967,0.8003,0.8043,0.8060,0.8024,0.7947,0.7881,0.7881,0.7924,0.7976
0.7746,0.7606,0.7547,0.7635,0.7775,0.7882,0.7918,0.7941,0.7956,0.7956,0.7931,0.7886,0.7846,0.7837,0.7851,0.7875
0.7552,0.7446,0.7425,0.7539,0.7699,0.7822,0.7867,0.7867,0.7843,0.7819,0.7816,0.7823,0.7826,0.7811,0.7792,0.7781
