0.7455,0.7373,0.7373,0.7498,0.7666,0.7795,0.7843,0.7829,0.7784,0.7746,0.7757,0.7794,0.7819,0.7803,0.7768,0.7738
0.7536,0.7488,0.7495,0.7577,0.7688,0.7780,0.7822,0.7822,0.7797,0.7773,0.7771,0.7780,0.7785,0.7775,0.7772,0.7778
0.7692,0.7694,0.7710,0.7724,0.7733,0.7745,0.7769,0.7797,0.7814,0.7818,0.7795,0.7750,0.7713,0.7723,0.7790,0.7869
0.7830,0.7860,0.7874,0.7840,0.7767,0.7703,0.7702,0.7749,0.7802,0.7833,0.7800,0.7719,0.7658,0.7698,0.7834,0.7969
0.7902,0.7938,0.7942,0.7884,0.7774,0.7668,0.7638,0.7677,0.7739,0.7787,0.7772,0.7712,0.7679,0.7751,0.7906,0.8047
0.7927,0.7997,0.8006,0.7926,0.7783,0.7636,0.7575,0.7612,0.7689,0.7758,0.7770,0.7751,0.7763,0.7854,0.7982,0.8090
0.7932,0.8043,0.8063,0.7966,0.7794,0.7609,0.7522,0.7561,0.7659,0.7750,0.7790,0.7809,0.7856,0.7959,0.8054,0.8122
0.7937,0.8069,0.8093,0.7987,0.7799,0.7593,0.7490,0.7531,0.7642,0.7750,0.7809,0.7853,0.7923,0.8035,0.8119,0.8170
0.7912,0.8031,0.8048,0.7950,0.7782,0.7600,0.7497,0.7505,0.7585,0.7690,0.7773,0.7848,0.7941,0.8063,0.8160,0.8223
0.7855,0.7941,0.7946,0.7871,0.7758,0.7638,0.7550,0.7492,0.7493,0.7575,0.7691,0.7809,0.7932,0.8060,0.8170,0.8249
0.7815,0.7873,0.7867,0.7819,0.7761,0.7698,0.7628,0.7527,0.7460,0.7513,0.7650,0.7794,0.7929,0.8052,0.8167,0.8255
0.7825,0.7878,0.7878,0.7844,0.7806,0.7765,0.7714,0.7632,0.7579,0.7625,0.7739,0.7858,0.7971,0.8073,0.8172,0.8250
0.7910,0.7941,0.7937,0.7911,0.7875,0.7838,0.7806,0.7771,0.7769,0.7822,0.7901,0.7978,0.8053,0.8126,0.8189,0.8236
0.8004,0.8010,0.8001,0.7980,0.7944,0.7909,0.7893,0.7901,0.7941,0.8002,0.8055,0.8097,0.8139,0.8184,0.8209,0.8221
0.8049,0.8048,0.8040,0.8027,0.7996,0.7968,0.7965,0.7994,0.8052,0.8115,0.8154,0.8176,0.8197,0.8223,0.8225,0.8217
0.8007,0.8028,0.8036,0.8038,0.8030,0.8023,0.8029,0.8050,0.8096,0.8151,0.8198,0.8237,0.8268,0.8284,0.8265,0.8234
